ARO Accession	Name	Model ID	Model Type	Pathogen	NCBI Plasmid	NCBI WGS	NCBI Chromosome	NCBI Genomic Island	Criteria	ARO Categories
ARO:3002858	dfrA12	1139	protein homolog model	Aeromonas hydrophila	0	2.13	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Shigella flexneri	0	0.98	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Shigella flexneri	0	0.98	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Enterobacter cloacae	0.74	3.64	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Enterobacter cloacae	0.74	4.09	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Citrobacter freundii	1.3	8.61	1.54	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Citrobacter freundii	1.3	8.61	1.54	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Morganella morganii	0	4.17	12.24	23.08	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Morganella morganii	0	4.17	12.24	23.08	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Citrobacter koseri	0	0	7.69	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Citrobacter koseri	0	0	7.69	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Aeromonas caviae	0	11.71	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Aeromonas caviae	0	11.71	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Proteus vulgaris	12.5	0	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Proteus vulgaris	12.5	0	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Providencia rettgeri	3.03	1.72	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Providencia rettgeri	3.03	1.72	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Providencia stuartii	0	2.33	9.09	33.33	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Providencia stuartii	0	2.33	9.09	33.33	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Enterobacter hormaechei	2.04	4.96	0.6	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Enterobacter hormaechei	2.55	5.13	0.6	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Citrobacter werkmanii	0	28.57	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Citrobacter werkmanii	0	33.33	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Aeromonas veronii	5.71	2.38	7.41	12.5	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Aeromonas veronii	5.71	2.38	7.41	12.5	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Enterobacter kobei	0	4.1	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Enterobacter kobei	0	4.1	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Citrobacter youngae	0	7.14	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Citrobacter youngae	0	7.14	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Raoultella planticola	0	2.94	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Raoultella planticola	0	2.94	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Shigella boydii	0	4.3	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Shigella boydii	0	4.3	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Acinetobacter indicus	0	0	5.26	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Acinetobacter indicus	0	0	5.26	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Bordetella trematum	0	0	0	50	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Bordetella trematum	0	0	0	50	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Citrobacter portucalensis	1.92	18	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Citrobacter portucalensis	1.92	18	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Cronobacter sakazakii	3.12	0	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Cronobacter sakazakii	3.12	0	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Enterobacter roggenkampii	0	1.21	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Enterobacter roggenkampii	0	1.21	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Escherichia albertii	0	1.15	5	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Escherichia albertii	0	1.15	5	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Escherichia fergusonii	2.41	4.62	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Escherichia fergusonii	2.41	4.62	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Klebsiella michiganensis	1.6	0.32	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Klebsiella michiganensis	1.6	0.32	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Klebsiella quasipneumoniae	1.63	9.86	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Klebsiella quasipneumoniae	1.63	10.39	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Leclercia adecarboxylata	0	9.52	7.14	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002858	dfrA12	1139	protein homolog model	Leclercia adecarboxylata	0	9.52	7.14	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002099	CMY-86	1140	protein homolog model	Citrobacter portucalensis	0	2	5.56	0	perfect	antibiotic inactivation; cephamycin
ARO:3002099	CMY-86	1140	protein homolog model	Citrobacter portucalensis	0	4	5.56	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3001469	OXA-169	1141	protein homolog model	Acinetobacter baumannii	0	0.07	0	1.26	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001469	OXA-169	1141	protein homolog model	Acinetobacter nosocomialis	0	0.69	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3002860	dfrA17	1142	protein homolog model	Acinetobacter baumannii	0	0.02	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Salmonella enterica	0	0.03	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Salmonella enterica	0.97	0.63	0.46	0.99	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Escherichia coli	0.07	4.07	1.09	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Escherichia coli	2.08	8.56	1.37	0.26	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Klebsiella pneumoniae	0	0.2	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Klebsiella pneumoniae	0.11	1.16	0	0.95	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Klebsiella aerogenes	1.45	0	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Klebsiella aerogenes	1.45	1.26	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Proteus mirabilis	0	0.34	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Proteus mirabilis	1.61	7.24	8.75	18.52	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Klebsiella oxytoca	0	1.84	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Vibrio cholerae	0	0.07	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Shigella sonnei	0	0.59	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Shigella sonnei	0	1.26	0	4.76	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Shigella dysenteriae	0	3.57	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Pasteurella multocida	0	0.53	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Shigella flexneri	0	2.94	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Shigella flexneri	4.35	7.35	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Enterobacter cloacae	0	0.91	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Citrobacter freundii	0	4.81	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Morganella morganii	0	2.08	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Morganella morganii	0	4.86	6.12	7.69	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Citrobacter amalonaticus	10	0	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Enterobacter asburiae	1.14	0	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Providencia rettgeri	0	0.86	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Enterobacter hormaechei	0.34	0.53	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Citrobacter werkmanii	0	4.76	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Aeromonas veronii	0	0.79	3.7	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Yersinia enterocolitica	0	0.55	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Laribacter hongkongensis	0	0	0	50	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Burkholderia cenocepacia	0	1.92	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Shigella boydii	0	6.45	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Shigella boydii	0	6.45	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Citrobacter portucalensis	0	4	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Escherichia fergusonii	0	3.08	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Klebsiella michiganensis	0	0.32	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Klebsiella michiganensis	0	0.97	6.98	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Klebsiella quasipneumoniae	0	0.18	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002860	dfrA17	1142	protein homolog model	Klebsiella quasipneumoniae	0	0.72	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3001983	CTX-M-124	1145	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3001983	CTX-M-124	1145	protein homolog model	Serratia marcescens	0	0.15	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3001022	TEM-156	1146	protein homolog model	Acinetobacter baumannii	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001022	TEM-156	1146	protein homolog model	Escherichia coli	0.01	0	0	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001022	TEM-156	1146	protein homolog model	Escherichia coli	0.02	0.02	0.03	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001022	TEM-156	1146	protein homolog model	Klebsiella pneumoniae	0.2	1.39	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001022	TEM-156	1146	protein homolog model	Shigella sonnei	0	0.07	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001022	TEM-156	1146	protein homolog model	Enterobacter hormaechei	0	0.06	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001022	TEM-156	1146	protein homolog model	Klebsiella quasipneumoniae	0	0.18	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3002076	CMY-63	1147	protein homolog model	Citrobacter portucalensis	0	4	0	0	perfect	antibiotic inactivation; cephamycin
ARO:3002076	CMY-63	1147	protein homolog model	Citrobacter portucalensis	0	4	0	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3001550	OXA-363	1148	protein homolog model	Acinetobacter lwoffii	0	4.76	10	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3002802	QnrVC5	1150	protein homolog model	Vibrio cholerae	0	0.49	0	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002802	QnrVC5	1150	protein homolog model	Vibrio cholerae	6.25	0.63	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002802	QnrVC5	1150	protein homolog model	Vibrio parahaemolyticus	0	0.45	0	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002802	QnrVC5	1150	protein homolog model	Vibrio parahaemolyticus	0	0.52	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3001499	OXA-240	1151	protein homolog model	Klebsiella pneumoniae	0	0.01	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001499	OXA-240	1151	protein homolog model	Vibrio cholerae	0	0.07	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001901	CTX-M-39	1152	protein homolog model	Citrobacter freundii	0.52	0	0	0	perfect	antibiotic inactivation; cephalosporin
ARO:3001901	CTX-M-39	1152	protein homolog model	Citrobacter freundii	0.52	0	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3002313	KPC-3	1153	protein homolog model	Acinetobacter baumannii	0	0.02	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Acinetobacter baumannii	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Escherichia coli	0.13	0.1	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Escherichia coli	0.13	0.11	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Klebsiella pneumoniae	1.07	8.56	0.38	0.95	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Klebsiella pneumoniae	1.07	8.59	0.38	0.95	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Klebsiella aerogenes	0	2.52	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Klebsiella aerogenes	0	2.52	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Proteus mirabilis	0	0.69	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Proteus mirabilis	0	0.69	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Serratia marcescens	0	1.36	1.83	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Serratia marcescens	0	1.36	1.83	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Klebsiella oxytoca	0.95	0	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Klebsiella oxytoca	0.95	0	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Enterobacter cloacae	1.47	0.45	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Enterobacter cloacae	1.47	0.45	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Citrobacter freundii	1.04	3.8	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Citrobacter freundii	1.04	3.8	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Enterobacter asburiae	1.14	1.39	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Enterobacter asburiae	1.14	1.39	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Enterobacter hormaechei	0.51	6.84	0.6	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Enterobacter hormaechei	0.51	6.84	0.6	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Citrobacter werkmanii	0	4.76	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Citrobacter werkmanii	0	4.76	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Enterobacter kobei	0	1.64	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Enterobacter kobei	0	1.64	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Citrobacter youngae	0	14.29	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Citrobacter youngae	0	14.29	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Raoultella planticola	4.55	2.94	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Raoultella planticola	4.55	2.94	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Citrobacter portucalensis	0	2	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Citrobacter portucalensis	0	2	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Enterobacter roggenkampii	0.66	1.21	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Enterobacter roggenkampii	0.66	1.21	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Escherichia marmotae	0	2.38	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Escherichia marmotae	0	2.38	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Klebsiella michiganensis	0.8	1.95	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Klebsiella michiganensis	0.8	1.95	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Klebsiella quasipneumoniae	0.82	0.18	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002313	KPC-3	1153	protein homolog model	Klebsiella quasipneumoniae	0.82	0.18	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3001013	TEM-146	1154	protein homolog model	Acinetobacter baumannii	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001013	TEM-146	1154	protein homolog model	Escherichia coli	0	0.03	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001013	TEM-146	1154	protein homolog model	Enterobacter hormaechei	0.17	0	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001826	ACT-9	1155	protein homolog model	Enterobacter kobei	0	8.2	8.33	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3002909	vanG	1157	protein homolog model	Clostridioides difficile	0	0.19	0	0	perfect	antibiotic target alteration; glycopeptide antibiotic
ARO:3002909	vanG	1157	protein homolog model	Clostridioides difficile	0	0.19	0	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002909	vanG	1157	protein homolog model	Streptococcus agalactiae	0	0	1.18	0	perfect	antibiotic target alteration; glycopeptide antibiotic
ARO:3002909	vanG	1157	protein homolog model	Streptococcus agalactiae	0	0	1.18	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002909	vanG	1157	protein homolog model	Streptococcus suis	0	0.19	0	0	perfect	antibiotic target alteration; glycopeptide antibiotic
ARO:3002909	vanG	1157	protein homolog model	Streptococcus suis	0	0.32	0	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002909	vanG	1157	protein homolog model	Streptococcus anginosus	0	0	9.09	0	perfect	antibiotic target alteration; glycopeptide antibiotic
ARO:3002909	vanG	1157	protein homolog model	Streptococcus anginosus	0	0	9.09	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3000993	TEM-129	1159	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000993	TEM-129	1159	protein homolog model	Klebsiella pneumoniae	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000993	TEM-129	1159	protein homolog model	Streptococcus pyogenes	0	0.05	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000993	TEM-129	1159	protein homolog model	Enterobacter hormaechei	0	0.06	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000993	TEM-129	1159	protein homolog model	Cronobacter sakazakii	0	0.25	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3003111	lsaB	1161	protein homolog model	Staphylococcus aureus	0.04	0.01	0	0	perfect_strict	antibiotic target protection; lincosamide antibiotic; macrolide antibiotic; oxazolidinone antibiotic; phenicol antibiotic; pleuromutilin antibiotic; streptogramin antibiotic; tetracycline antibiotic
ARO:3003111	lsaB	1161	protein homolog model	Staphylococcus haemolyticus	0	0.3	4.76	13.33	perfect_strict	antibiotic target protection; lincosamide antibiotic; macrolide antibiotic; oxazolidinone antibiotic; phenicol antibiotic; pleuromutilin antibiotic; streptogramin antibiotic; tetracycline antibiotic
ARO:3002615	aadA15	1162	protein homolog model	Acinetobacter baumannii	0	2.86	3.44	1.26	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
